LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-10.00	-1030.00	230.00	-5.79	0.55	-1.04	220.00	-710.00	-490.00	-5.55	2.62	0.73	-70.00	-1030.00	-50.00	-8.90	9.33	-1.65	60.00	-900.00	500.00	-4.70	9.39	-3.60
40.00	-1060.00	190.00	0.73	-1.28	0.30	260.00	-700.00	-510.00	-0.12	0.06	-0.79	-160.00	-1020.00	-30.00	0.24	-0.12	-1.83	60.00	-910.00	510.00	0.98	-0.06	-0.12
40.00	-1040.00	190.00	0.91	-1.28	0.37	260.00	-700.00	-520.00	0.06	0.00	-0.79	-160.00	-1040.00	-40.00	0.24	-0.24	-1.77	50.00	-900.00	510.00	1.16	-0.30	0.06
30.00	-1040.00	190.00	1.04	-1.16	0.37	270.00	-700.00	-510.00	-0.06	-0.06	-0.67	-150.00	-1050.00	-30.00	0.18	-0.30	-1.65	50.00	-910.00	510.00	1.22	-0.55	0.06
40.00	-1040.00	190.00	1.40	-0.91	0.18	270.00	-700.00	-510.00	0.00	-0.06	-0.67	-160.00	-1030.00	-30.00	0.18	-0.24	-1.71	50.00	-900.00	510.00	1.16	-0.67	0.06
50.00	-1060.00	190.00	1.22	-1.16	-0.06	270.00	-710.00	-520.00	0.00	-0.06	-0.85	-150.00	-1030.00	-30.00	0.24	-0.06	-1.77	60.00	-910.00	520.00	1.28	-0.61	0.06
40.00	-1040.00	190.00	1.16	-1.34	-0.12	260.00	-690.00	-510.00	0.37	-0.06	-1.04	-150.00	-1030.00	-30.00	0.37	-0.06	-1.83	60.00	-910.00	510.00	1.40	-0.61	0.00
30.00	-1030.00	190.00	1.28	-1.10	-0.24	290.00	-730.00	-520.00	0.18	0.00	-0.98	-160.00	-1030.00	-30.00	0.49	-0.12	-1.77	50.00	-910.00	510.00	1.34	-0.61	0.00
40.00	-1040.00	200.00	1.28	-1.28	-0.24	260.00	-700.00	-510.00	0.61	0.06	-1.04	-160.00	-1030.00	-30.00	0.37	-0.30	-1.77	50.00	-900.00	510.00	1.28	-0.55	0.00
40.00	-1040.00	180.00	1.34	-1.04	-0.12	260.00	-700.00	-510.00	0.73	0.12	-1.16	-160.00	-1030.00	-30.00	0.37	-0.49	-1.83	50.00	-910.00	510.00	1.46	-0.61	0.12
40.00	-1040.00	190.00	1.52	-0.43	-0.24	270.00	-690.00	-510.00	0.12	0.18	-1.10	-160.00	-1030.00	-30.00	0.43	-0.49	-1.65	50.00	-900.00	510.00	1.40	-0.55	0.18
40.00	-1040.00	180.00	1.65	-0.18	-0.30	290.00	-740.00	-540.00	0.24	0.12	-1.04	-150.00	-1030.00	-30.00	0.37	-0.43	-1.71	50.00	-910.00	510.00	1.40	-0.55	0.24
40.00	-1040.00	190.00	1.65	-0.37	-0.18	270.00	-700.00	-520.00	0.67	0.00	-0.91	-150.00	-1030.00	-30.00	0.30	-0.37	-1.65	50.00	-910.00	510.00	1.46	-0.61	0.12
40.00	-1040.00	190.00	1.59	-0.43	-0.06	270.00	-690.00	-510.00	0.06	0.00	-0.73	-150.00	-1030.00	-30.00	0.24	-0.12	-1.83	60.00	-910.00	510.00	1.52	-0.91	0.12
40.00	-1040.00	190.00	1.46	-0.55	0.00	280.00	-750.00	-530.00	0.30	0.06	-0.73	-160.00	-1030.00	-30.00	0.18	-0.24	-1.83	50.00	-910.00	510.00	1.34	-0.79	-0.06
50.00	-1040.00	190.00	1.59	-0.61	0.12	280.00	-710.00	-510.00	0.67	-0.06	-0.73	-150.00	-1020.00	-30.00	0.18	-0.30	-1.89	50.00	-900.00	500.00	1.16	-0.30	0.00
40.00	-1040.00	190.00	1.71	-0.30	0.24	270.00	-700.00	-510.00	0.61	-0.18	-0.67	-160.00	-1030.00	-30.00	0.18	-0.18	-1.89	50.00	-900.00	510.00	1.16	-0.30	0.00
40.00	-1040.00	190.00	2.13	0.98	-0.18	290.00	-760.00	-540.00	0.61	-0.18	-0.79	-160.00	-1020.00	-30.00	0.30	-0.12	-1.89	50.00	-900.00	510.00	1.22	-0.37	0.00
40.00	-1040.00	190.00	2.44	1.71	-0.24	280.00	-700.00	-520.00	0.73	-0.30	-0.67	-150.00	-1020.00	-30.00	0.18	-0.24	-1.77	40.00	-900.00	510.00	1.16	-0.06	-0.37
40.00	-1040.00	180.00	2.50	1.83	-0.06	270.00	-700.00	-510.00	0.79	-0.30	-0.55	-150.00	-1030.00	-30.00	0.00	-0.18	-1.65	50.00	-900.00	510.00	1.16	-0.06	-0.37
50.00	-1040.00	190.00	2.44	2.07	0.00	270.00	-690.00	-510.00	0.79	-0.43	-0.55	-150.00	-1030.00	-30.00	-0.12	0.00	-1.77	60.00	-900.00	510.00	0.43	0.85	-0.98
40.00	-1040.00	190.00	2.44	2.07	0.18	270.00	-700.00	-510.00	0.98	-0.91	-0.61	-160.00	-1030.00	-30.00	-0.18	-0.30	-1.71	60.00	-900.00	510.00	0.49	0.79	-1.04
50.00	-1040.00	190.00	2.26	1.65	0.18	280.00	-700.00	-510.00	1.52	-1.71	-0.73	-160.00	-1030.00	-30.00	-0.37	-0.12	-2.01	50.00	-910.00	510.00	0.49	0.79	-1.04
40.00	-1040.00	190.00	1.83	1.22	0.55	280.00	-700.00	-510.00	1.95	-2.07	-0.79	-150.00	-1030.00	-30.00	-0.55	0.00	-2.01	50.00	-910.00	510.00	0.61	0.67	-0.85
40.00	-1040.00	190.00	1.77	0.85	0.67	270.00	-700.00	-520.00	2.13	-2.20	-0.85	-160.00	-1030.00	-30.00	-0.49	0.18	-2.38	50.00	-900.00	510.00	0.67	0.37	-0.85
40.00	-1040.00	190.00	1.77	0.73	0.55	270.00	-700.00	-510.00	2.20	-2.32	-0.85	-150.00	-1020.00	-30.00	-0.61	0.18	-2.50	50.00	-900.00	510.00	0.61	0.55	-0.67
40.00	-1040.00	190.00	1.59	0.55	0.55	280.00	-700.00	-510.00	2.13	-2.38	-0.73	-150.00	-1030.00	-20.00	-0.79	0.00	-2.50	50.00	-900.00	500.00	0.61	0.55	-0.67
50.00	-1040.00	200.00	1.59	0.37	0.43	280.00	-700.00	-510.00	1.95	-2.01	-0.67	-160.00	-1030.00	-30.00	-1.10	-0.06	-2.50	50.00	-900.00	500.00	0.67	0.61	-0.61
40.00	-1040.00	200.00	1.83	0.91	0.12	270.00	-700.00	-510.00	1.77	-1.71	-0.55	-150.00	-1030.00	-30.00	-1.10	0.37	-2.38	50.00	-900.00	510.00	0.67	0.61	-0.61
40.00	-1040.00	190.00	2.62	2.87	-0.18	280.00	-700.00	-510.00	1.71	-1.46	-0.43	-160.00	-1020.00	-40.00	-1.28	0.67	-2.32	60.00	-900.00	510.00	0.85	0.30	-0.37
40.00	-1040.00	190.00	3.48	4.70	-0.18	280.00	-700.00	-500.00	1.52	-1.28	-0.24	-150.00	-1020.00	-20.00	-1.22	0.30	-2.26	50.00	-900.00	510.00	0.67	0.37	-0.18
