LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-20.00	-1040.00	170.00	2.26	-2.93	-1.52	220.00	-680.00	-550.00	1.28	0.73	-2.56	-90.00	-1030.00	-30.00	2.62	-4.27	-3.96	90.00	-910.00	490.00	4.39	-4.21	0.55
10.00	-1040.00	210.00	0.43	-0.85	1.40	250.00	-700.00	-520.00	-0.30	0.00	0.67	-160.00	-1030.00	-20.00	-0.12	0.49	-0.12	60.00	-910.00	510.00	0.79	-0.06	0.61
20.00	-1040.00	210.00	0.49	-0.79	1.46	250.00	-710.00	-520.00	-0.37	0.00	0.79	-160.00	-1030.00	-10.00	-0.18	0.55	-0.24	60.00	-900.00	500.00	0.85	-0.06	0.73
20.00	-1040.00	210.00	0.49	-0.79	1.52	250.00	-700.00	-510.00	-0.55	-0.12	0.91	-160.00	-1030.00	-20.00	-0.18	0.49	-0.37	60.00	-910.00	500.00	0.85	-0.18	0.55
20.00	-1040.00	220.00	0.43	-0.79	1.46	250.00	-700.00	-520.00	-0.61	-0.06	0.98	-160.00	-1030.00	-20.00	-0.18	0.43	-0.43	60.00	-900.00	500.00	0.79	-0.12	0.55
20.00	-1040.00	210.00	0.37	-0.79	1.40	250.00	-700.00	-510.00	-0.61	0.06	0.91	-160.00	-1030.00	-20.00	-0.06	0.43	-0.55	60.00	-910.00	500.00	0.85	-0.18	0.49
20.00	-1040.00	210.00	0.49	-0.98	1.34	250.00	-710.00	-520.00	-0.61	0.06	0.91	-160.00	-1030.00	-20.00	-0.12	0.24	-0.49	60.00	-910.00	500.00	0.85	-0.18	0.55
20.00	-1040.00	210.00	0.49	-0.98	1.28	250.00	-710.00	-520.00	-0.67	0.06	0.91	-160.00	-1030.00	-20.00	-0.06	0.37	-0.61	70.00	-910.00	500.00	0.98	-0.24	0.49
20.00	-1040.00	220.00	0.49	-1.04	1.28	250.00	-710.00	-520.00	-0.49	0.12	0.91	-160.00	-1030.00	-20.00	-0.06	0.43	-0.73	70.00	-900.00	500.00	0.85	-0.12	0.49
10.00	-1040.00	210.00	0.61	-0.98	1.34	240.00	-700.00	-520.00	-0.43	0.00	0.79	-160.00	-1030.00	-20.00	0.00	0.30	-0.67	60.00	-910.00	500.00	0.91	-0.12	0.55
10.00	-1040.00	210.00	0.61	-0.91	1.52	240.00	-700.00	-520.00	-0.49	0.12	0.67	-160.00	-1030.00	-20.00	0.00	0.37	-0.73	70.00	-910.00	500.00	1.04	-0.18	0.55
20.00	-1040.00	220.00	0.55	-0.85	1.71	240.00	-700.00	-520.00	-0.61	0.12	0.73	-160.00	-1030.00	-20.00	0.12	0.43	-0.79	60.00	-910.00	500.00	1.16	-0.30	0.18
10.00	-1040.00	210.00	0.43	-0.73	1.59	250.00	-700.00	-520.00	-0.49	0.12	0.61	-160.00	-1030.00	-20.00	0.18	0.37	-0.91	60.00	-910.00	500.00	1.16	-0.30	0.18
20.00	-1040.00	210.00	0.37	-0.73	1.46	250.00	-710.00	-510.00	-0.30	0.24	0.49	-160.00	-1030.00	-20.00	0.12	0.37	-0.98	60.00	-910.00	500.00	1.16	-0.37	0.06
20.00	-1040.00	210.00	0.30	-0.79	1.52	240.00	-700.00	-510.00	-0.37	0.18	0.49	-160.00	-1030.00	-20.00	0.06	0.37	-0.98	70.00	-910.00	500.00	1.16	-0.37	0.06
10.00	-1040.00	220.00	0.43	-0.79	1.52	240.00	-710.00	-520.00	-0.37	0.24	0.43	-160.00	-1030.00	-20.00	0.06	0.24	-1.16	60.00	-910.00	500.00	1.16	-0.37	0.06
20.00	-1040.00	220.00	0.49	-0.79	1.46	250.00	-710.00	-510.00	-0.24	0.18	0.43	-160.00	-1020.00	-20.00	0.06	0.30	-1.16	70.00	-910.00	500.00	1.16	-0.55	-0.12
10.00	-1040.00	210.00	0.49	-0.98	1.40	240.00	-700.00	-520.00	-0.43	0.12	0.55	-160.00	-1030.00	-20.00	0.06	0.43	-1.34	60.00	-910.00	500.00	1.16	-0.55	-0.12
