LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-20.00	-1080.00	90.00	7.62	1.77	21.22	220.00	-690.00	-580.00	7.07	-8.35	14.21	-1980.00	-830.00	150.00	9.27	21.28	10.79	-800.00	-1320.00	400.00	44.39	-10.61	-136.83
-10.00	-1040.00	210.00	0.12	-1.04	0.55	230.00	-720.00	-510.00	7.07	-8.35	14.21	-190.00	-1020.00	-0.00	0.12	0.49	-1.83	30.00	-900.00	510.00	0.85	-0.67	-0.98
-10.00	-1050.00	210.00	0.06	-1.10	0.37	230.00	-720.00	-510.00	-1.04	0.67	0.00	-180.00	-1030.00	-0.00	0.06	0.79	-2.32	30.00	-910.00	510.00	0.91	-0.67	-0.98
-0.00	-1040.00	210.00	0.00	-1.16	0.18	230.00	-710.00	-510.00	-1.16	0.79	-0.06	-190.00	-1030.00	-10.00	0.00	1.10	-2.56	30.00	-900.00	520.00	0.98	-0.55	-0.79
-10.00	-1040.00	210.00	-0.06	-1.10	0.06	230.00	-710.00	-510.00	-1.28	0.91	-0.06	-190.00	-1030.00	-0.00	-0.30	1.22	-2.56	30.00	-900.00	510.00	1.04	-0.61	-0.73
-10.00	-1040.00	210.00	0.00	-0.85	0.12	230.00	-720.00	-510.00	-1.34	0.85	-0.06	-200.00	-1020.00	-0.00	-0.24	1.28	-2.80	40.00	-910.00	510.00	0.98	-0.61	-0.67
-10.00	-1040.00	220.00	-0.06	-0.79	0.12	230.00	-720.00	-510.00	-1.34	0.85	-0.12	-200.00	-1020.00	-0.00	-0.12	1.34	-2.68	30.00	-900.00	520.00	0.98	-0.67	-0.73
-10.00	-1040.00	210.00	-0.18	-0.73	0.06	240.00	-720.00	-510.00	-1.34	0.91	-0.18	-200.00	-1020.00	10.00	-0.12	1.22	-2.62	40.00	-900.00	520.00	0.85	-0.55	-0.85
-10.00	-1040.00	210.00	-0.37	-0.55	0.06	240.00	-720.00	-510.00	-1.28	0.91	-0.37	-190.00	-1020.00	0.00	-0.12	1.10	-2.50	30.00	-900.00	520.00	0.79	-0.37	-0.79
-10.00	-1040.00	210.00	-0.43	-0.49	-0.06	230.00	-720.00	-500.00	-1.28	0.91	-0.37	-190.00	-1020.00	-10.00	-0.18	1.04	-2.44	30.00	-900.00	510.00	0.85	-0.37	-0.67
