LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-30.00	-1070.00	160.00	5.00	-4.15	10.06	190.00	-780.00	-350.00	-1.10	5.06	24.51	-40.00	-1040.00	0.00	2.80	3.17	-22.01	100.00	-890.00	530.00	6.95	-12.74	-8.84
-20.00	-1040.00	190.00	-8.60	3.66	1.65	230.00	-730.00	-500.00	-6.46	0.91	3.72	-190.00	-1030.00	-50.00	-5.24	5.00	3.41	20.00	-920.00	480.00	7.13	-11.83	-8.72
-30.00	-1040.00	190.00	-8.29	3.17	1.22	220.00	-720.00	-500.00	-6.34	0.91	3.35	-190.00	-1030.00	-40.00	-5.49	5.18	3.29	20.00	-920.00	480.00	-4.39	5.43	1.40
-20.00	-1040.00	190.00	-8.23	2.74	0.91	230.00	-720.00	-500.00	-6.22	0.79	3.17	-190.00	-1020.00	-40.00	-5.61	5.18	3.35	20.00	-920.00	480.00	-4.39	5.30	1.28
-20.00	-1050.00	180.00	-8.17	2.68	0.61	230.00	-720.00	-510.00	-6.34	1.10	3.11	-190.00	-1020.00	-50.00	-5.98	5.18	3.54	20.00	-920.00	480.00	-4.39	5.18	1.34
-20.00	-1050.00	180.00	-8.41	2.74	0.30	230.00	-720.00	-510.00	-6.77	1.59	3.05	-190.00	-1020.00	-40.00	-6.10	5.24	3.84	20.00	-910.00	480.00	-4.09	5.24	1.34
-30.00	-1050.00	180.00	-8.41	2.50	0.30	220.00	-720.00	-510.00	-7.26	1.83	3.35	-190.00	-1020.00	-50.00	-6.28	5.24	4.02	20.00	-920.00	480.00	-4.09	5.55	1.40
-30.00	-1050.00	180.00	-8.23	2.44	0.43	220.00	-720.00	-510.00	-7.56	2.20	3.72	-190.00	-1010.00	-50.00	-6.40	5.24	4.27	10.00	-920.00	470.00	-4.45	5.79	1.65
-30.00	-1040.00	170.00	-7.93	2.26	0.37	220.00	-720.00	-510.00	-7.50	2.26	3.66	-190.00	-1010.00	-50.00	-6.52	5.24	4.76	20.00	-920.00	470.00	-4.45	6.04	1.89
-30.00	-1040.00	180.00	-7.99	2.07	0.24	220.00	-720.00	-500.00	-7.44	2.13	3.35	-190.00	-1010.00	-60.00	-6.46	5.18	5.18	20.00	-920.00	470.00	-4.57	6.28	2.26
-30.00	-1040.00	170.00	-8.29	2.26	0.18	220.00	-720.00	-500.00	-7.32	1.95	3.05	-190.00	-1020.00	-60.00	-6.77	5.00	5.85	20.00	-920.00	470.00	-4.21	6.28	2.44
-20.00	-1050.00	160.00	-8.41	2.56	-0.06	230.00	-720.00	-510.00	-7.32	2.07	2.68	-190.00	-1020.00	-50.00	-6.95	5.06	6.46	20.00	-920.00	470.00	-4.70	6.77	2.87
-20.00	-1050.00	170.00	-8.84	2.62	-0.24	220.00	-710.00	-520.00	-7.50	2.32	2.44	-190.00	-1020.00	-60.00	-6.89	4.70	7.13	30.00	-930.00	480.00	-4.33	6.71	3.05
-20.00	-1050.00	160.00	-8.84	2.68	-0.12	220.00	-720.00	-520.00	-7.68	2.38	2.38	-190.00	-1020.00	-60.00	-7.07	4.45	7.93	20.00	-920.00	470.00	-4.51	7.13	3.41
-20.00	-1050.00	170.00	-8.66	2.62	0.00	220.00	-710.00	-520.00	-7.68	2.26	2.32	-190.00	-1020.00	-60.00	-6.65	3.17	10.12	10.00	-920.00	460.00	-5.24	6.77	6.71
-30.00	-1050.00	160.00	-8.29	2.50	-0.06	220.00	-710.00	-520.00	-7.68	2.20	2.32	-190.00	-1010.00	-70.00	-6.83	1.77	12.87	20.00	-920.00	470.00	-5.24	6.77	6.71
-30.00	-1040.00	170.00	-8.23	2.26	-0.18	220.00	-720.00	-510.00	-7.62	2.20	2.32	-190.00	-1010.00	-70.00	-6.83	2.01	12.80	20.00	-930.00	470.00	-5.18	7.44	6.10
-20.00	-1050.00	170.00	-8.23	2.07	-0.12	220.00	-720.00	-510.00	-7.56	2.01	2.20	-190.00	-1020.00	-70.00	-6.83	2.01	12.80	20.00	-930.00	470.00	-5.18	7.44	6.10
