LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-0.00	-1030.00	240.00	0.61	-0.61	2.99	30.00	-900.00	-210.00	0.12	0.91	2.01	-50.00	-1000.00	-80.00	-1.22	-3.84	3.66	10.00	-960.00	360.00	1.28	-0.67	2.74
130.00	-1020.00	210.00	0.79	-0.79	5.85	280.00	-880.00	-110.00	0.12	4.57	4.63	-170.00	-980.00	-40.00	-1.34	2.07	9.02	-40.00	-970.00	380.00	1.34	-0.85	2.56
110.00	-1020.00	210.00	0.67	-0.73	5.85	270.00	-880.00	-110.00	-0.12	4.51	4.51	-180.00	-980.00	-40.00	-0.98	1.65	8.35	-40.00	-960.00	380.00	-3.11	1.65	8.48
100.00	-1020.00	200.00	1.04	-0.67	5.79	270.00	-880.00	-110.00	-0.43	4.27	4.57	-170.00	-990.00	-40.00	-0.98	1.40	7.74	-60.00	-960.00	380.00	-2.93	1.52	7.80
100.00	-1020.00	200.00	0.73	-0.49	5.37	270.00	-880.00	-100.00	-0.79	4.09	4.39	-170.00	-990.00	-60.00	-1.16	1.52	7.38	-70.00	-950.00	390.00	-2.38	1.34	7.44
100.00	-1010.00	210.00	0.18	-0.06	4.88	270.00	-880.00	-100.00	-1.28	3.78	4.27	-170.00	-990.00	-70.00	-1.16	1.40	7.01	-70.00	-950.00	380.00	-1.65	0.85	7.07
100.00	-1010.00	210.00	0.12	0.30	4.51	270.00	-880.00	-110.00	-1.65	3.60	4.15	-170.00	-990.00	-50.00	-0.98	0.98	6.77	-70.00	-950.00	390.00	-1.16	0.18	6.65
110.00	-1030.00	210.00	0.18	0.30	4.33	270.00	-880.00	-100.00	-1.65	3.54	4.15	-170.00	-990.00	-50.00	-0.49	0.37	6.52	-70.00	-950.00	380.00	-0.49	-0.37	5.98
100.00	-1020.00	210.00	0.12	0.00	4.09	270.00	-880.00	-90.00	-1.71	3.23	4.45	-180.00	-990.00	-50.00	0.12	-0.30	6.16	-80.00	-950.00	370.00	-0.06	-0.61	5.18
100.00	-1020.00	220.00	0.06	-0.43	3.96	270.00	-880.00	-90.00	-1.89	2.99	4.76	-180.00	-990.00	-50.00	0.79	-0.98	5.85	-80.00	-940.00	370.00	0.12	-0.79	4.70
100.00	-1020.00	210.00	0.06	-0.73	3.66	270.00	-880.00	-90.00	-2.01	2.74	4.63	-180.00	-990.00	-40.00	0.85	-1.04	5.18	-70.00	-940.00	370.00	0.18	-0.79	4.57
100.00	-1020.00	220.00	-0.06	-0.79	3.17	270.00	-880.00	-100.00	-2.07	2.32	4.51	-180.00	-990.00	-50.00	0.43	-0.98	4.57	-70.00	-950.00	360.00	0.24	-0.67	4.45
100.00	-1020.00	210.00	0.12	-0.67	2.87	260.00	-880.00	-90.00	-2.13	1.95	4.15	-180.00	-990.00	-50.00	-0.24	-0.85	3.35	-80.00	-960.00	370.00	0.37	-0.85	4.33
90.00	-1020.00	200.00	0.06	-0.67	2.50	260.00	-880.00	-100.00	-2.07	1.71	3.90	-180.00	-990.00	-70.00	-0.98	-0.49	2.13	-70.00	-960.00	360.00	0.79	-1.10	3.96
90.00	-1020.00	210.00	0.06	-0.79	2.26	270.00	-880.00	-80.00	-2.13	1.52	3.54	-180.00	-990.00	-60.00	-1.28	-0.61	1.28	-70.00	-960.00	380.00	1.10	-1.22	3.48
90.00	-1020.00	210.00	0.00	-0.49	1.95	260.00	-880.00	-100.00	-2.26	1.22	3.29	-180.00	-990.00	-40.00	-1.65	-0.24	0.37	-70.00	-950.00	380.00	1.46	-1.52	2.99
90.00	-1020.00	210.00	-0.06	-0.30	1.77	260.00	-880.00	-100.00	-2.32	0.98	2.99	-190.00	-990.00	-40.00	-1.83	-0.43	-0.18	-70.00	-950.00	380.00	1.83	-1.65	2.68
100.00	-1020.00	210.00	0.12	-0.55	1.40	270.00	-880.00	-100.00	-2.38	0.73	2.74	-190.00	-980.00	-50.00	-1.83	-0.91	-0.91	-80.00	-950.00	370.00	1.83	-1.40	2.26
100.00	-1030.00	210.00	0.24	-0.55	1.22	260.00	-880.00	-100.00	-2.20	0.49	2.56	-190.00	-980.00	-40.00	-1.95	-0.85	-1.59	-70.00	-950.00	370.00	1.46	-1.22	1.71
100.00	-1030.00	210.00	0.06	-0.24	0.91	260.00	-880.00	-100.00	-2.32	0.24	2.07	-190.00	-980.00	-50.00	-1.89	-1.04	-1.95	-80.00	-960.00	360.00	1.34	-0.91	1.10
100.00	-1020.00	210.00	0.30	-0.24	0.67	270.00	-880.00	-100.00	-2.07	0.06	1.52	-190.00	-990.00	-50.00	-2.07	-0.91	-2.74	-70.00	-970.00	360.00	0.98	-0.55	0.43
100.00	-1020.00	210.00	0.30	-0.30	0.30	260.00	-880.00	-100.00	-1.95	-0.18	1.10	-180.00	-990.00	-50.00	-2.62	-0.49	-3.41	-80.00	-960.00	380.00	0.67	-0.24	0.12
100.00	-1030.00	210.00	0.37	-0.12	0.00	270.00	-890.00	-90.00	-1.95	-0.61	0.85	-190.00	-980.00	-50.00	-2.93	-0.18	-3.66	-70.00	-950.00	380.00	0.61	-0.06	-0.30
100.00	-1020.00	210.00	0.24	0.06	-0.30	260.00	-890.00	-100.00	-1.89	-0.79	0.49	-170.00	-1000.00	-60.00	-2.80	0.24	-3.11	-80.00	-950.00	380.00	0.73	0.06	-0.85
90.00	-1020.00	200.00	0.37	-0.18	-0.37	260.00	-880.00	-100.00	-1.89	-0.91	-0.06	-180.00	-990.00	-50.00	-2.38	0.55	-2.07	-80.00	-950.00	380.00	0.73	0.00	-1.16
100.00	-1030.00	210.00	0.30	-0.37	-0.55	260.00	-880.00	-100.00	-1.77	-1.16	-0.37	-190.00	-990.00	-50.00	-1.16	-0.30	-0.85	-70.00	-950.00	380.00	0.67	0.18	-1.52
100.00	-1030.00	210.00	0.12	-0.06	-0.73	260.00	-880.00	-100.00	-1.34	-1.16	-0.49	-180.00	-990.00	-50.00	0.18	-1.16	0.43	-80.00	-950.00	380.00	0.49	0.30	-1.59
100.00	-1020.00	210.00	-0.24	0.06	-0.61	270.00	-880.00	-100.00	-0.67	-1.10	-0.43	-180.00	-990.00	-40.00	1.04	-1.77	0.43	-70.00	-950.00	380.00	0.12	0.73	-2.26
100.00	-1020.00	210.00	-0.12	-0.06	-0.18	260.00	-880.00	-100.00	0.06	-0.85	-0.55	-170.00	-990.00	-60.00	1.04	-2.13	-0.06	-70.00	-960.00	370.00	-0.18	1.16	-2.68
100.00	-1030.00	210.00	0.18	-0.24	0.30	260.00	-880.00	-100.00	0.49	-0.67	-0.61	-170.00	-1000.00	-60.00	0.43	-2.07	-0.91	-70.00	-950.00	380.00	-0.12	1.28	-2.50
100.00	-1030.00	210.00	0.12	-0.06	0.49	270.00	-890.00	-100.00	1.04	-0.79	-0.79	-160.00	-1000.00	-70.00	-0.37	-1.95	-2.20	-70.00	-960.00	370.00	0.12	1.22	-2.44
110.00	-1040.00	190.00	1.40	-0.67	0.00	270.00	-880.00	-100.00	1.46	-1.16	-1.40	-170.00	-990.00	-80.00	-1.46	-1.34	-3.48	-70.00	-960.00	380.00	0.30	1.04	-2.01
100.00	-1040.00	200.00	1.40	-0.67	0.00	270.00	-880.00	-110.00	1.65	-1.52	-1.89	-180.00	-990.00	-70.00	-2.07	-0.91	-4.15	-70.00	-960.00	390.00	0.12	0.85	-0.79
120.00	-1030.00	200.00	1.40	-0.67	0.00	270.00	-880.00	-110.00	1.71	-1.89	-2.20	-190.00	-980.00	-50.00	-1.89	-0.79	-4.02	-70.00	-960.00	380.00	0.12	0.67	0.12
100.00	-1030.00	200.00	2.44	-0.91	-0.55	270.00	-890.00	-110.00	1.89	-2.07	-2.56	-180.00	-980.00	-60.00	-0.98	-0.73	-3.35	-70.00	-950.00	370.00	0.37	0.55	0.43
100.00	-1030.00	210.00	2.44	-0.91	-0.55	270.00	-890.00	-110.00	2.26	-2.20	-2.74	-190.00	-980.00	-40.00	0.00	-0.79	-2.07	-50.00	-970.00	370.00	0.49	0.61	0.37
90.00	-1030.00	200.00	2.44	-0.91	-0.55	260.00	-880.00	-100.00	2.56	-2.44	-2.87	-180.00	-990.00	-40.00	1.04	-0.67	-0.30	-50.00	-980.00	370.00	0.67	0.49	-0.12
90.00	-1030.00	200.00	3.41	-0.55	0.00	260.00	-880.00	-100.00	3.35	-2.32	-2.93	-170.00	-990.00	-40.00	2.13	-1.04	1.34	-60.00	-970.00	370.00	0.91	0.49	-1.28
90.00	-1030.00	200.00	3.41	-0.55	0.00	260.00	-880.00	-100.00	4.21	-2.07	-2.87	-170.00	-1000.00	-60.00	2.99	-1.59	1.95	-60.00	-980.00	360.00	0.98	0.79	-2.50
