LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-50.00	-1040.00	210.00	8.23	-6.34	5.91	30.00	-900.00	-200.00	13.96	-3.35	5.12	-10.00	-990.00	-150.00	2.62	1.95	-5.79	0.00	-980.00	320.00	1.71	-0.30	-3.35
120.00	-1020.00	220.00	8.05	-5.79	5.61	230.00	-890.00	-120.00	-2.87	-0.18	-2.99	-180.00	-990.00	-50.00	0.00	-0.91	-1.59	-50.00	-950.00	410.00	0.30	-0.06	-1.28
120.00	-1010.00	220.00	-0.49	0.24	1.34	220.00	-890.00	-110.00	-2.62	0.00	-3.17	-190.00	-990.00	-50.00	-0.43	-0.30	-1.83	-50.00	-950.00	420.00	0.18	0.24	-0.98
120.00	-1010.00	220.00	-0.30	0.00	1.22	230.00	-890.00	-110.00	-2.68	0.49	-2.87	-180.00	-1000.00	-60.00	-0.55	-0.06	-1.83	-50.00	-950.00	420.00	0.18	0.55	-0.67
120.00	-1020.00	220.00	-0.12	-0.12	0.98	230.00	-880.00	-120.00	-3.54	1.04	-2.99	-180.00	-990.00	-60.00	-0.18	-0.24	-1.46	-50.00	-960.00	400.00	0.30	-0.06	-0.37
120.00	-1030.00	210.00	0.12	-0.30	0.79	230.00	-880.00	-120.00	-4.94	1.40	-2.56	-190.00	-990.00	-60.00	0.06	-0.18	-1.16	-50.00	-960.00	410.00	0.18	-0.24	-0.06
110.00	-1020.00	210.00	0.24	-0.06	0.49	240.00	-890.00	-120.00	-5.79	1.40	-1.83	-190.00	-990.00	-50.00	0.06	-0.55	-0.79	-50.00	-950.00	410.00	-0.12	-0.24	0.30
110.00	-1020.00	210.00	0.30	0.18	0.30	230.00	-890.00	-120.00	-6.10	0.30	-2.74	-190.00	-990.00	-50.00	0.24	-0.98	-0.91	-50.00	-950.00	420.00	-0.12	-0.18	0.73
110.00	-1020.00	210.00	0.43	0.30	0.49	230.00	-890.00	-110.00	-5.55	1.34	-0.85	-190.00	-990.00	-60.00	0.06	-0.85	-1.28	-50.00	-950.00	410.00	-0.12	-0.37	1.10
110.00	-1020.00	220.00	0.55	0.30	1.10	240.00	-900.00	-90.00	-4.39	2.62	0.91	-190.00	-990.00	-60.00	-0.37	-0.79	-1.46	-50.00	-950.00	410.00	-0.12	-0.43	1.22
110.00	-1020.00	210.00	0.67	0.18	2.01	250.00	-900.00	-90.00	-2.62	3.41	1.83	-180.00	-990.00	-50.00	-0.91	-0.43	-1.71	-40.00	-950.00	410.00	0.00	-0.18	1.52
120.00	-1020.00	220.00	0.98	0.30	2.68	240.00	-900.00	-100.00	-1.10	4.76	4.39	-180.00	-990.00	-50.00	-1.28	0.00	-2.26	-50.00	-950.00	410.00	-0.12	-0.12	1.71
120.00	-1020.00	210.00	1.46	-0.18	3.35	250.00	-890.00	-120.00	-0.30	6.65	7.07	-190.00	-980.00	-50.00	-1.77	0.37	-2.74	-40.00	-950.00	410.00	-0.06	-0.37	2.01
120.00	-1030.00	210.00	2.01	-0.06	3.96	250.00	-900.00	-100.00	0.37	7.50	8.84	-190.00	-990.00	-50.00	-2.20	0.61	-2.74	-50.00	-950.00	400.00	0.18	-0.67	2.20
130.00	-1030.00	210.00	1.40	1.59	4.21	230.00	-900.00	-120.00	1.10	7.93	10.12	-190.00	-990.00	-40.00	-2.44	0.98	-2.62	-50.00	-950.00	400.00	0.37	-0.91	2.01
130.00	-1030.00	210.00	1.10	1.95	5.43	230.00	-890.00	-130.00	1.95	8.17	10.67	-180.00	-990.00	-40.00	-2.13	0.98	-2.13	-50.00	-950.00	410.00	0.55	-1.16	2.13
130.00	-1020.00	220.00	1.28	3.60	6.71	240.00	-890.00	-130.00	4.15	11.10	10.91	-190.00	-990.00	-50.00	-1.59	0.55	-1.65	-50.00	-950.00	400.00	0.79	-1.40	1.89
160.00	-1020.00	260.00	1.46	5.24	7.62	230.00	-890.00	-140.00	2.56	9.88	10.67	-180.00	-990.00	-50.00	-1.16	0.43	-1.16	-50.00	-950.00	400.00	0.98	-1.65	1.28
130.00	-1010.00	250.00	2.13	5.55	8.35	230.00	-880.00	-140.00	1.52	7.32	8.35	-180.00	-990.00	-50.00	-1.16	0.49	-0.61	-50.00	-950.00	410.00	0.98	-1.34	1.10
140.00	-1030.00	230.00	2.44	4.76	8.66	230.00	-890.00	-140.00	1.71	6.77	6.59	-180.00	-990.00	-50.00	-1.16	0.61	-0.43	-60.00	-950.00	410.00	0.85	-0.91	0.55
160.00	-1020.00	250.00	2.32	3.48	8.66	220.00	-890.00	-130.00	1.34	5.85	5.06	-180.00	-990.00	-60.00	-1.34	1.16	-0.49	-50.00	-940.00	410.00	0.67	-0.79	0.43
140.00	-1020.00	230.00	2.20	1.89	8.78	190.00	-900.00	-100.00	0.91	4.76	3.54	-180.00	-990.00	-50.00	-1.59	1.16	-0.55	-60.00	-950.00	400.00	0.73	-0.61	0.43
120.00	-1040.00	200.00	2.13	0.67	8.35	190.00	-870.00	-130.00	0.49	3.78	3.35	-180.00	-990.00	-50.00	-1.83	1.46	-0.61	-60.00	-950.00	410.00	0.67	-0.55	0.73
110.00	-1030.00	190.00	1.77	0.06	7.87	200.00	-870.00	-150.00	-0.06	2.50	2.74	-180.00	-990.00	-50.00	-1.71	1.22	-0.18	-60.00	-940.00	420.00	0.49	-0.61	0.91
90.00	-1020.00	190.00	2.07	0.30	6.89	220.00	-890.00	-110.00	-0.12	1.40	2.07	-190.00	-990.00	-40.00	-1.65	1.04	0.12	-50.00	-940.00	410.00	0.30	-0.55	1.28
90.00	-1020.00	190.00	2.13	2.44	5.61	200.00	-890.00	-120.00	0.00	0.79	1.77	-190.00	-990.00	-50.00	-1.22	0.43	0.49	-60.00	-940.00	410.00	0.37	-0.61	1.77
100.00	-1020.00	190.00	1.16	0.98	5.18	210.00	-890.00	-120.00	0.24	0.30	1.28	-190.00	-990.00	-50.00	-0.85	-0.30	0.67	-50.00	-940.00	410.00	0.43	-0.73	1.83
90.00	-1030.00	200.00	1.65	1.28	4.57	210.00	-890.00	-120.00	0.61	0.00	0.91	-180.00	-990.00	-60.00	-0.67	-0.49	0.73	-50.00	-950.00	410.00	0.55	-0.79	1.77
100.00	-1020.00	210.00	1.83	2.07	3.60	210.00	-880.00	-130.00	0.73	-0.37	0.73	-180.00	-990.00	-60.00	-0.85	-0.06	0.79	-60.00	-950.00	410.00	0.55	-0.67	1.34
90.00	-990.00	250.00	1.77	2.20	2.74	220.00	-880.00	-130.00	0.91	-0.85	0.37	-180.00	-990.00	-60.00	-1.04	0.24	1.04	-50.00	-950.00	410.00	0.37	-0.24	0.67
100.00	-1030.00	210.00	1.10	1.34	1.95	220.00	-890.00	-130.00	1.34	-1.40	0.18	-170.00	-990.00	-60.00	-0.98	0.61	1.04	-50.00	-950.00	400.00	0.55	-0.30	0.49
100.00	-1020.00	220.00	0.55	0.37	1.40	220.00	-880.00	-130.00	1.71	-1.95	0.12	-180.00	-990.00	-60.00	-0.49	0.91	1.04	-50.00	-950.00	410.00	0.67	-0.37	0.24
