LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
20.00	-1040.00	220.00	-1.52	0.00	-2.01	50.00	-920.00	-130.00	4.21	-4.33	-2.87	-30.00	-1000.00	-50.00	1.65	-1.40	3.84	50.00	-950.00	390.00	2.62	-4.63	2.50
70.00	-1030.00	190.00	-1.83	3.23	-4.27	240.00	-880.00	-190.00	2.74	5.49	2.99	-270.00	-880.00	-280.00	16.04	0.85	3.29	-410.00	-1070.00	-500.00	42.68	-21.77	-42.20
50.00	-1020.00	190.00	-1.34	3.54	-6.04	240.00	-880.00	-180.00	2.62	5.49	3.23	-270.00	-890.00	-430.00	17.07	-0.85	7.56	-300.00	-1190.00	-430.00	39.33	-19.27	-37.62
50.00	-1020.00	180.00	-1.40	3.96	-7.20	240.00	-870.00	-180.00	2.80	5.43	3.96	-270.00	-870.00	-590.00	9.88	0.79	7.32	-240.00	-1040.00	-100.00	33.17	-15.55	-30.37
50.00	-1030.00	180.00	-1.16	3.96	-7.50	240.00	-860.00	-180.00	3.05	4.63	4.09	-250.00	-860.00	-730.00	2.56	5.12	4.15	-180.00	-1000.00	130.00	28.54	-11.34	-26.46
50.00	-1030.00	170.00	-1.28	3.84	-7.20	230.00	-860.00	-200.00	3.23	3.41	3.11	-240.00	-840.00	-850.00	-5.18	10.67	-2.99	-150.00	-960.00	280.00	24.45	-8.60	-24.27
60.00	-1030.00	170.00	-1.40	3.29	-6.28	230.00	-860.00	-190.00	3.41	1.83	1.83	-220.00	-840.00	-910.00	-9.88	14.33	-11.59	-110.00	-910.00	430.00	21.77	-8.05	-22.74
70.00	-1040.00	170.00	-1.16	3.11	-5.49	230.00	-880.00	-180.00	3.66	-0.06	0.24	-300.00	-810.00	-840.00	-11.59	15.91	-15.79	-90.00	-890.00	480.00	20.67	-5.73	-21.40
70.00	-1040.00	170.00	-0.67	2.74	-5.24	240.00	-890.00	-170.00	4.21	-1.59	-1.46	-210.00	-960.00	-430.00	-11.04	13.78	-16.34	-80.00	-930.00	460.00	20.79	-4.27	-20.37
80.00	-1040.00	170.00	-0.67	2.68	-5.67	220.00	-890.00	-170.00	5.12	-2.99	-3.29	-280.00	-990.00	-220.00	-8.17	6.16	-16.95	-80.00	-960.00	400.00	16.52	2.13	-15.12
90.00	-1040.00	170.00	-0.85	2.74	-7.26	220.00	-890.00	-160.00	6.22	-4.02	-4.82	-280.00	-960.00	-90.00	-3.48	-4.94	-17.56	-80.00	-970.00	370.00	14.09	2.20	-11.83
100.00	-1030.00	170.00	-0.37	2.07	-9.70	220.00	-890.00	-170.00	7.26	-4.63	-5.98	-270.00	-1000.00	70.00	-0.18	-18.35	-18.41	-80.00	-990.00	310.00	10.55	2.50	-7.32
100.00	-1030.00	170.00	-0.73	1.40	-12.01	220.00	-890.00	-170.00	8.29	-4.76	-6.77	-240.00	-1060.00	130.00	3.11	-43.84	-19.76	-70.00	-1030.00	270.00	7.93	-2.50	-2.87
90.00	-1030.00	180.00	0.30	0.67	-13.90	220.00	-880.00	-180.00	8.90	-4.45	-6.95	-290.00	-960.00	90.00	4.76	-46.52	-20.18	-70.00	-1030.00	250.00	8.11	-5.91	1.04
