LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-90.00	-1060.00	80.00	-16.71	5.55	5.61	-90.00	-930.00	-70.00	-10.12	9.76	3.54	-70.00	-910.00	190.00	-16.16	167.26	-27.38	270.00	-1020.00	430.00	-33.90	45.18	11.95
120.00	-1010.00	240.00	0.67	0.73	1.89	-90.00	-930.00	-70.00	0.12	0.24	1.40	90.00	-1030.00	110.00	0.37	1.40	0.91	-80.00	-1000.00	290.00	-1.83	-3.17	1.89
120.00	-1020.00	240.00	0.55	0.67	1.95	50.00	-930.00	50.00	0.37	-0.18	1.52	80.00	-1030.00	110.00	0.85	1.28	1.34	-80.00	-1000.00	300.00	-1.65	-3.35	1.95
110.00	-1010.00	250.00	0.43	0.30	1.95	60.00	-930.00	40.00	0.61	-0.49	1.71	80.00	-1030.00	110.00	1.40	1.22	1.83	-80.00	-1000.00	290.00	-1.52	-4.51	2.99
110.00	-1010.00	240.00	0.18	0.18	1.59	70.00	-930.00	40.00	0.79	-0.55	1.83	80.00	-1030.00	110.00	1.40	1.52	1.83	-80.00	-1000.00	300.00	-2.93	-5.06	4.33
110.00	-1010.00	240.00	0.12	0.18	1.34	60.00	-930.00	40.00	1.10	-0.55	1.59	90.00	-1030.00	110.00	1.22	1.89	1.59	-80.00	-1000.00	300.00	-3.66	-4.76	4.70
110.00	-1010.00	230.00	0.00	0.24	1.28	70.00	-930.00	30.00	1.16	-0.43	1.22	80.00	-1030.00	100.00	0.91	2.01	1.40	-80.00	-1000.00	300.00	-3.23	-4.63	4.21
120.00	-1010.00	230.00	-0.37	0.43	1.22	70.00	-930.00	30.00	0.91	0.06	1.34	90.00	-1030.00	110.00	0.30	2.38	1.28	-80.00	-990.00	300.00	-2.74	-4.27	3.78
110.00	-1010.00	240.00	-0.67	0.61	1.46	70.00	-930.00	30.00	1.04	0.24	1.46	90.00	-1030.00	110.00	0.91	1.52	2.50	-80.00	-1000.00	290.00	-2.56	-3.84	3.60
110.00	-1010.00	240.00	-1.16	0.73	1.95	60.00	-930.00	40.00	1.22	0.37	1.46	80.00	-1030.00	110.00	2.07	1.04	4.21	-60.00	-1000.00	310.00	-2.13	-3.72	3.66
110.00	-1020.00	240.00	-1.65	0.98	2.38	60.00	-930.00	40.00	1.22	0.73	1.52	80.00	-1030.00	110.00	2.01	1.34	4.27	-70.00	-1000.00	300.00	-2.50	-4.21	4.27
120.00	-1020.00	240.00	-2.44	1.40	3.05	50.00	-930.00	40.00	0.98	0.91	1.52	80.00	-1030.00	110.00	2.01	1.22	3.17	-80.00	-1010.00	300.00	-2.87	-4.33	4.70
120.00	-1010.00	230.00	-2.87	1.46	3.96	60.00	-930.00	50.00	0.98	0.98	1.46	80.00	-1020.00	120.00	2.32	1.16	2.26	-80.00	-1010.00	300.00	-2.38	-4.09	4.15
120.00	-1020.00	230.00	-3.17	1.40	5.12	60.00	-920.00	40.00	0.85	0.85	1.40	90.00	-1030.00	110.00	2.56	1.16	1.65	-80.00	-1010.00	290.00	-2.01	-3.66	3.54
120.00	-1010.00	230.00	-2.74	1.04	5.55	60.00	-930.00	40.00	0.61	0.91	1.40	100.00	-1030.00	110.00	2.99	0.91	1.65	-80.00	-1010.00	290.00	-1.77	-3.54	3.23
120.00	-1010.00	230.00	-1.22	1.10	5.24	60.00	-930.00	40.00	0.24	0.79	1.71	80.00	-1030.00	120.00	3.54	0.49	2.62	-80.00	-1000.00	300.00	-1.46	-3.17	3.05
120.00	-1020.00	220.00	0.37	1.28	4.82	70.00	-930.00	40.00	0.67	0.06	2.13	80.00	-1030.00	110.00	4.82	-0.06	3.72	-70.00	-1000.00	300.00	-1.65	-2.74	2.87
120.00	-1020.00	230.00	1.77	0.85	4.02	60.00	-920.00	40.00	1.04	-0.55	2.38	70.00	-1030.00	100.00	5.18	0.12	3.90	-80.00	-1000.00	290.00	-1.83	-2.74	3.05
110.00	-1020.00	230.00	0.49	1.28	3.54	60.00	-930.00	40.00	0.98	-0.98	2.62	80.00	-1030.00	110.00	4.88	0.61	3.41	-90.00	-1000.00	290.00	-2.38	-3.11	3.66
100.00	-1020.00	230.00	1.65	0.91	4.15	60.00	-920.00	40.00	1.34	-1.28	2.74	70.00	-1030.00	110.00	4.45	0.79	2.99	-90.00	-1000.00	290.00	-3.05	-3.17	4.15
100.00	-1020.00	230.00	0.98	0.49	4.45	60.00	-930.00	50.00	1.52	-1.40	2.93	80.00	-1030.00	110.00	3.90	1.10	2.74	-80.00	-1000.00	290.00	-3.41	-2.93	4.45
80.00	-1010.00	240.00	0.00	0.37	4.45	70.00	-930.00	40.00	1.52	-1.52	3.23	90.00	-1030.00	110.00	3.05	1.34	2.44	-90.00	-1000.00	290.00	-3.41	-2.80	4.57
90.00	-1010.00	260.00	0.37	0.06	4.70	60.00	-930.00	30.00	1.52	-1.59	3.66	80.00	-1030.00	110.00	2.13	1.46	2.26	-90.00	-990.00	290.00	-3.17	-2.56	4.21
100.00	-1010.00	250.00	0.49	-0.18	4.70	70.00	-930.00	40.00	1.46	-1.65	4.21	70.00	-1030.00	110.00	2.26	1.46	3.54	-80.00	-1000.00	300.00	-3.17	-2.38	4.21
