LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-50.00	-1030.00	220.00	6.34	0.79	-2.74	120.00	-910.00	10.00	-3.05	-4.76	-1.59	-450.00	-920.00	-180.00	0.00	1.04	0.24	-400.00	-960.00	50.00	-1.34	0.98	1.28
-30.00	-1040.00	210.00	5.49	1.77	-5.00	120.00	-910.00	10.00	-3.05	-4.76	-1.59	-440.00	-920.00	-190.00	-0.18	0.61	0.67	-400.00	-960.00	50.00	-1.34	0.98	1.46
0.00	-1050.00	210.00	5.49	1.77	-5.00	110.00	-920.00	0.00	-2.80	-5.73	-3.54	-450.00	-920.00	-190.00	-0.12	0.49	1.10	-400.00	-960.00	50.00	-1.34	0.98	1.46
0.00	-1050.00	210.00	1.77	0.12	-3.90	110.00	-920.00	0.00	-4.51	-6.83	-4.88	-450.00	-920.00	-190.00	-0.30	1.28	3.11	-400.00	-960.00	50.00	-1.65	1.22	1.77
20.00	-1050.00	200.00	1.77	0.12	-3.90	160.00	-930.00	0.00	-4.51	-6.83	-4.88	-440.00	-930.00	-190.00	-0.30	1.28	3.11	-390.00	-960.00	50.00	-2.20	1.46	2.13
20.00	-1050.00	200.00	0.55	0.55	-1.65	160.00	-930.00	0.00	-3.23	-4.94	-2.80	-450.00	-930.00	-190.00	-0.24	1.34	3.54	-390.00	-960.00	50.00	-2.20	1.46	2.13
30.00	-1050.00	200.00	-0.85	1.04	1.04	180.00	-920.00	-0.00	-3.11	-4.70	-1.83	-450.00	-930.00	-190.00	-0.24	1.28	3.48	-390.00	-980.00	50.00	-2.44	1.77	3.78
30.00	-1050.00	200.00	-0.85	1.04	1.04	180.00	-920.00	-0.00	-2.20	-2.01	1.95	-450.00	-920.00	-190.00	-0.24	1.28	3.48	-390.00	-980.00	50.00	-2.56	2.13	4.33
0.00	-1050.00	210.00	-1.89	0.12	4.02	180.00	-920.00	-20.00	-2.20	-2.01	1.95	-460.00	-920.00	-180.00	-0.18	1.46	3.54	-400.00	-970.00	50.00	-2.56	2.13	4.33
10.00	-1040.00	190.00	-1.52	-0.37	5.67	160.00	-920.00	-10.00	-1.95	0.00	3.96	-450.00	-920.00	-180.00	-0.43	1.83	3.60	-400.00	-970.00	50.00	-2.56	2.32	4.88
10.00	-1040.00	190.00	-2.80	0.79	8.11	160.00	-920.00	-10.00	-1.95	0.00	3.96	-460.00	-910.00	-180.00	-0.85	2.62	2.80	-400.00	-970.00	50.00	-2.56	2.32	4.88
50.00	-1040.00	210.00	-2.80	0.79	8.11	150.00	-920.00	0.00	-1.34	2.07	5.43	-460.00	-910.00	-180.00	0.00	0.12	0.18	-400.00	-960.00	50.00	-2.50	2.74	5.24
50.00	-1040.00	200.00	1.46	0.18	0.30	140.00	-920.00	10.00	-1.46	2.32	5.85	-400.00	-940.00	-190.00	0.00	0.12	0.18	-400.00	-960.00	60.00	-2.56	2.74	5.18
50.00	-1030.00	210.00	1.40	-0.30	0.18	140.00	-920.00	10.00	-1.65	2.38	5.43	-400.00	-930.00	-190.00	0.00	0.18	0.12	-400.00	-960.00	60.00	-2.56	2.74	5.18
50.00	-1040.00	200.00	1.40	-0.73	0.00	150.00	-920.00	-30.00	-1.83	6.10	4.39	-400.00	-940.00	-190.00	0.00	0.18	0.06	-360.00	-970.00	20.00	-0.49	-0.55	0.30
40.00	-1030.00	210.00	1.28	-0.85	0.06	200.00	-900.00	-10.00	0.12	-0.18	0.06	-400.00	-930.00	-190.00	0.06	0.24	-0.12	-350.00	-970.00	20.00	-0.43	-0.49	0.12
