LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-200.00	-1040.00	90.00	-4.09	3.66	4.27	-110.00	-940.00	20.00	-3.54	2.87	2.44	60.00	-1000.00	-30.00	-2.38	38.54	0.43	100.00	-990.00	30.00	-3.11	31.46	0.79
-10.00	-1040.00	160.00	-3.23	3.48	4.88	-50.00	-930.00	170.00	0.91	1.40	1.46	-20.00	-990.00	-70.00	-1.10	0.79	2.68	30.00	-1000.00	70.00	1.46	-1.71	2.01
-10.00	-1040.00	170.00	2.13	-0.55	2.07	-40.00	-930.00	170.00	0.91	1.40	1.46	-20.00	-1000.00	-70.00	-1.34	1.04	2.87	30.00	-990.00	70.00	1.28	-1.22	2.26
-10.00	-1040.00	160.00	2.13	-0.49	2.13	-50.00	-940.00	170.00	0.85	1.34	1.40	-20.00	-1000.00	-70.00	-1.04	1.04	2.87	40.00	-1000.00	70.00	1.34	-0.98	2.20
-10.00	-1040.00	160.00	2.07	-0.43	2.13	-50.00	-930.00	170.00	0.73	1.28	1.40	-20.00	-1000.00	-60.00	-0.79	0.85	2.93	20.00	-990.00	70.00	1.46	-1.22	2.13
-10.00	-1050.00	170.00	2.07	-0.24	2.13	-50.00	-930.00	170.00	0.73	1.22	1.40	-20.00	-1000.00	-60.00	-0.98	1.10	3.11	20.00	-1000.00	60.00	1.46	-1.22	2.26
-10.00	-1040.00	170.00	2.20	-0.18	2.13	-50.00	-930.00	170.00	0.61	1.22	1.40	-10.00	-1000.00	-60.00	-0.73	1.04	3.23	30.00	-1000.00	70.00	1.46	-1.34	2.38
-10.00	-1040.00	170.00	2.13	-0.24	2.20	-50.00	-930.00	170.00	0.61	1.10	1.34	-20.00	-1000.00	-70.00	-0.61	0.79	3.11	30.00	-1000.00	70.00	1.40	-1.16	2.56
-10.00	-1050.00	170.00	2.07	-0.30	2.13	-40.00	-930.00	170.00	0.67	0.98	1.28	-20.00	-1000.00	-80.00	-0.73	0.79	3.05	20.00	-1000.00	70.00	1.40	-1.22	2.56
-10.00	-1050.00	160.00	2.01	-0.37	2.07	-50.00	-940.00	180.00	0.67	1.04	1.22	-10.00	-1000.00	-70.00	-0.91	0.79	3.11	20.00	-1000.00	60.00	1.46	-1.34	2.62
-10.00	-1050.00	170.00	1.83	-0.49	2.07	-50.00	-930.00	180.00	0.55	1.04	1.28	-20.00	-1000.00	-60.00	-1.10	0.61	3.11	30.00	-1000.00	70.00	1.59	-1.22	2.44
