LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-860.00	-570.00	-1080.00	5.67	27.99	17.62	-430.00	-870.00	110.00	2.01	4.02	-31.65	50.00	-1000.00	-60.00	-2.56	-6.40	-5.49	90.00	-1000.00	50.00	-11.40	5.00	6.46
-280.00	-1020.00	200.00	1.10	-0.79	0.79	-200.00	-920.00	110.00	-0.30	-0.24	0.49	130.00	-990.00	90.00	0.06	-0.67	-0.06	240.00	-960.00	-0.00	0.67	0.00	0.67
-290.00	-1020.00	200.00	1.04	-0.67	0.73	-200.00	-920.00	110.00	-0.30	-0.18	0.37	130.00	-990.00	90.00	0.06	-0.61	0.00	240.00	-960.00	-0.00	0.79	0.12	0.61
-290.00	-1020.00	200.00	1.04	-0.67	0.73	-200.00	-920.00	110.00	-0.37	-0.18	0.37	130.00	-990.00	90.00	0.00	-0.67	0.00	240.00	-950.00	-0.00	0.73	0.06	0.73
-280.00	-1020.00	200.00	0.91	-0.49	0.61	-200.00	-930.00	110.00	-0.49	-0.06	0.24	140.00	-990.00	90.00	0.00	-0.61	0.00	240.00	-960.00	-10.00	0.73	-0.06	0.73
-290.00	-1020.00	200.00	0.73	-0.37	0.67	-200.00	-920.00	110.00	-0.49	0.12	0.37	130.00	-980.00	90.00	0.06	-0.61	-0.06	240.00	-960.00	-10.00	0.73	-0.06	0.61
-290.00	-1010.00	200.00	0.61	-0.37	0.67	-200.00	-920.00	110.00	-0.37	0.12	0.37	130.00	-990.00	90.00	0.00	-0.55	-0.12	240.00	-960.00	-0.00	0.67	0.00	0.55
-280.00	-1020.00	200.00	0.73	-0.49	0.73	-200.00	-920.00	110.00	-0.43	0.18	0.24	130.00	-990.00	90.00	0.06	-0.55	-0.06	240.00	-960.00	-10.00	0.73	-0.06	0.55
-290.00	-1020.00	200.00	0.55	-0.49	0.79	-200.00	-920.00	120.00	-0.37	0.18	0.24	130.00	-980.00	90.00	0.12	-0.67	0.06	240.00	-960.00	-10.00	0.79	-0.12	0.55
-290.00	-1020.00	200.00	0.37	-0.49	0.73	-200.00	-930.00	110.00	-0.37	0.12	0.30	130.00	-990.00	80.00	0.18	-0.55	0.06	240.00	-960.00	-0.00	0.73	-0.12	0.61
-280.00	-1010.00	200.00	0.37	-0.67	0.73	-200.00	-930.00	110.00	-0.30	0.06	0.18	130.00	-990.00	90.00	0.18	-0.49	0.00	250.00	-960.00	-10.00	0.85	0.00	0.49
-280.00	-1020.00	200.00	0.43	-0.55	0.67	-200.00	-920.00	110.00	-0.37	0.12	0.12	130.00	-990.00	90.00	0.24	-0.43	0.06	240.00	-960.00	-0.00	0.85	0.00	0.49
-290.00	-1020.00	200.00	0.37	-0.55	0.67	-200.00	-920.00	110.00	-0.30	0.12	0.24	130.00	-990.00	90.00	0.30	-0.43	0.12	240.00	-960.00	-10.00	0.91	-0.12	0.55
