LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-150.00	-650.00	320.00	103.66	86.52	87.01	-380.00	-1000.00	270.00	19.45	30.55	158.23	20.00	-1020.00	20.00	-2.74	1.59	4.33	160.00	-970.00	140.00	9.02	1.10	4.09
-10.00	-1040.00	130.00	0.55	-0.61	0.73	-50.00	-940.00	150.00	-0.43	0.06	0.30	-10.00	-1000.00	-90.00	0.24	-0.85	-1.22	20.00	-1000.00	30.00	0.85	0.06	-0.24
-0.00	-1040.00	130.00	0.61	-0.61	0.67	-40.00	-930.00	140.00	-0.43	0.12	0.30	-10.00	-1000.00	-100.00	0.30	-0.85	-1.59	20.00	-1000.00	30.00	1.04	-0.06	-0.12
-0.00	-1040.00	130.00	0.61	-0.61	0.67	-50.00	-940.00	150.00	-0.30	0.12	0.30	-10.00	-1000.00	-100.00	0.37	-0.98	-1.71	30.00	-1000.00	30.00	1.04	-0.12	0.00
-10.00	-1040.00	130.00	0.61	-0.67	0.73	-40.00	-930.00	140.00	-0.37	0.12	0.30	-20.00	-1000.00	-100.00	0.49	-1.16	-1.65	30.00	-990.00	30.00	0.91	-0.24	0.12
-10.00	-1050.00	130.00	0.67	-0.49	0.79	-50.00	-940.00	140.00	-0.37	0.12	0.30	-10.00	-1000.00	-100.00	0.30	-1.40	-1.28	30.00	-1000.00	30.00	0.79	-0.49	0.18
-10.00	-1040.00	140.00	0.61	-0.43	0.73	-50.00	-930.00	140.00	-0.37	0.06	0.37	-10.00	-990.00	-100.00	0.12	-1.16	-0.98	30.00	-990.00	30.00	0.85	-0.49	0.43
-10.00	-1050.00	140.00	0.67	-0.67	0.85	-50.00	-940.00	150.00	-0.30	0.12	0.43	-20.00	-990.00	-100.00	0.55	-1.28	-0.91	30.00	-1000.00	30.00	0.73	-0.55	0.49
-10.00	-1040.00	130.00	0.73	-0.73	0.85	-40.00	-940.00	140.00	-0.24	0.06	0.37	-10.00	-1000.00	-100.00	0.85	-1.40	-0.79	30.00	-990.00	30.00	0.79	-0.49	0.49
-0.00	-1050.00	140.00	0.73	-0.73	0.91	-40.00	-940.00	140.00	-0.30	0.12	0.49	-10.00	-1000.00	-100.00	0.91	-1.28	-0.49	30.00	-990.00	20.00	0.79	-0.49	0.49
-10.00	-1050.00	140.00	0.85	-0.67	1.04	-40.00	-940.00	140.00	-0.12	0.24	0.55	-0.00	-1000.00	-90.00	0.91	-1.16	-0.30	30.00	-1000.00	30.00	0.85	-0.67	0.55
-10.00	-1040.00	140.00	0.98	-0.55	0.98	-50.00	-940.00	150.00	0.06	0.12	0.67	-10.00	-1000.00	-100.00	0.85	-1.10	-0.06	30.00	-1000.00	30.00	0.91	-0.85	0.61
-10.00	-1040.00	130.00	0.98	-0.73	0.98	-40.00	-940.00	140.00	0.12	0.18	0.61	-10.00	-1000.00	-90.00	0.79	-0.91	0.18	30.00	-1000.00	30.00	0.98	-0.98	0.73
-10.00	-1050.00	140.00	0.91	-0.85	1.04	-50.00	-930.00	140.00	0.06	0.24	0.67	-10.00	-1000.00	-100.00	0.67	-0.73	0.24	30.00	-1000.00	30.00	1.04	-0.91	0.67
-10.00	-1050.00	130.00	0.98	-0.67	1.04	-40.00	-930.00	140.00	0.00	0.12	0.67	-0.00	-1000.00	-100.00	0.55	-0.67	0.37	30.00	-1000.00	30.00	0.98	-0.85	0.55
-0.00	-1040.00	130.00	0.98	-0.79	1.04	-50.00	-940.00	140.00	0.06	0.12	0.61	-10.00	-1000.00	-90.00	0.55	-0.67	0.37	30.00	-1000.00	30.00	0.98	-0.61	0.49
-10.00	-1050.00	130.00	0.91	-0.85	0.98	-40.00	-940.00	140.00	0.00	0.06	0.55	-10.00	-1000.00	-90.00	0.55	-0.61	0.37	30.00	-1000.00	30.00	1.10	-0.55	0.55
-0.00	-1050.00	130.00	0.98	-0.85	0.98	-40.00	-930.00	140.00	-0.06	0.12	0.55	-10.00	-1010.00	-100.00	0.73	-0.67	0.37	30.00	-1000.00	30.00	0.91	-0.61	0.61
-10.00	-1040.00	140.00	1.04	-0.85	0.98	-40.00	-940.00	140.00	-0.06	0.12	0.61	-10.00	-1000.00	-90.00	0.67	-0.55	0.49	30.00	-1000.00	30.00	0.73	-0.67	0.67
-10.00	-1050.00	140.00	0.85	-0.79	0.91	-50.00	-940.00	150.00	-0.06	0.24	0.61	-10.00	-1000.00	-100.00	0.37	-0.24	0.67	30.00	-1000.00	30.00	0.73	-0.79	0.85
-10.00	-1040.00	140.00	0.85	-0.73	1.04	-40.00	-930.00	150.00	-0.18	0.37	0.61	-10.00	-1000.00	-90.00	0.61	-0.30	0.67	30.00	-1000.00	30.00	0.79	-0.85	1.04
-10.00	-1040.00	140.00	0.91	-0.79	1.10	-50.00	-940.00	150.00	-0.24	0.30	0.61	-10.00	-1000.00	-100.00	1.04	-0.73	0.55	20.00	-1000.00	30.00	0.85	-0.79	1.04
-10.00	-1050.00	130.00	0.91	-0.73	1.16	-50.00	-940.00	150.00	-0.30	0.30	0.67	-10.00	-1000.00	-100.00	0.91	-0.79	0.43	20.00	-990.00	30.00	0.91	-0.85	1.04
-10.00	-1040.00	130.00	0.98	-0.73	1.22	-40.00	-940.00	150.00	-0.18	0.43	0.67	-10.00	-1000.00	-100.00	0.73	-0.67	0.24	30.00	-1000.00	30.00	0.91	-0.98	0.98
-10.00	-1050.00	130.00	1.04	-0.73	1.16	-50.00	-940.00	150.00	-0.18	0.43	0.61	-10.00	-1000.00	-90.00	0.49	-0.73	0.18	30.00	-1000.00	30.00	0.91	-1.04	0.91
-10.00	-1050.00	140.00	1.10	-0.67	1.22	-40.00	-930.00	140.00	-0.06	0.30	0.67	-10.00	-1000.00	-100.00	0.24	-0.49	0.30	30.00	-990.00	30.00	0.85	-1.22	1.04
-10.00	-1040.00	140.00	1.16	-0.67	1.16	-40.00	-930.00	150.00	0.06	0.30	0.73	-10.00	-990.00	-90.00	-0.18	-0.24	0.43	30.00	-1000.00	30.00	0.85	-1.22	1.04
-10.00	-1040.00	130.00	1.16	-0.67	1.16	-40.00	-940.00	140.00	0.00	0.30	0.73	-10.00	-1000.00	-90.00	-0.24	-0.18	0.55	30.00	-990.00	30.00	0.85	-1.22	1.04
-10.00	-1040.00	140.00	1.16	-0.73	1.16	-50.00	-940.00	140.00	0.06	0.37	0.73	-10.00	-1000.00	-100.00	-0.12	-0.12	0.61	30.00	-1000.00	30.00	1.10	-1.95	0.98
-10.00	-1050.00	130.00	1.22	-0.85	1.16	-50.00	-940.00	140.00	0.06	0.24	0.79	-10.00	-1000.00	-90.00	-0.06	-0.12	0.55	30.00	-1000.00	30.00	1.10	-1.95	0.98
-0.00	-1050.00	130.00	1.28	-0.91	1.10	-40.00	-940.00	140.00	0.12	0.30	0.79	-10.00	-1000.00	-90.00	0.12	-0.18	0.61	30.00	-990.00	30.00	1.10	-1.95	0.98
-10.00	-1040.00	140.00	1.22	-0.85	1.10	-50.00	-940.00	140.00	0.12	0.30	0.73	-10.00	-1000.00	-90.00	0.06	-0.12	0.55	30.00	-1000.00	30.00	1.22	-1.46	1.10
-10.00	-1050.00	140.00	1.16	-0.73	1.10	-50.00	-940.00	140.00	0.06	0.24	0.73	-10.00	-1000.00	-90.00	0.06	0.06	0.67	30.00	-1000.00	30.00	1.22	-1.46	1.10
-10.00	-1040.00	140.00	1.10	-0.73	1.10	-50.00	-940.00	150.00	0.12	0.18	0.67	-10.00	-1000.00	-100.00	0.24	-0.06	0.67	30.00	-1000.00	30.00	1.22	-1.46	1.10
-10.00	-1050.00	130.00	1.16	-0.67	1.16	-50.00	-940.00	140.00	0.24	0.18	0.55	-20.00	-1000.00	-100.00	0.43	-0.06	0.73	30.00	-1000.00	30.00	1.10	-1.28	0.98
-10.00	-1050.00	140.00	1.22	-0.73	1.22	-40.00	-930.00	150.00	0.18	0.24	0.55	-10.00	-1000.00	-100.00	0.24	0.06	0.85	30.00	-1000.00	30.00	1.04	-1.10	0.79
-10.00	-1040.00	140.00	1.10	-0.67	1.10	-40.00	-940.00	150.00	0.24	0.30	0.61	-10.00	-1000.00	-90.00	-0.06	0.49	1.04	30.00	-1000.00	30.00	1.04	-1.10	0.79
-10.00	-1040.00	140.00	1.10	-0.67	1.04	-50.00	-940.00	150.00	0.24	0.30	0.55	-10.00	-1000.00	-100.00	0.06	0.61	1.04	30.00	-990.00	30.00	0.98	-1.04	0.98
-10.00	-1050.00	140.00	1.10	-0.73	1.10	-40.00	-930.00	150.00	0.24	0.18	0.55	-10.00	-1000.00	-100.00	0.24	0.37	1.04	30.00	-990.00	30.00	1.16	-1.16	1.28
