LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
-300.00	-1020.00	150.00	1.83	-2.26	0.79	80.00	-850.00	-320.00	0.43	0.79	2.20	-110.00	-1040.00	-0.00	2.07	0.18	1.46	-130.00	-980.00	340.00	0.85	-0.30	1.71
-290.00	-1030.00	90.00	1.10	-1.40	1.16	80.00	-840.00	-330.00	0.49	-0.24	0.61	-130.00	-1030.00	30.00	0.37	0.30	0.67	-130.00	-980.00	340.00	0.12	-0.73	1.40
-290.00	-1020.00	90.00	1.10	-1.34	1.16	80.00	-840.00	-340.00	0.43	-0.24	0.61	-130.00	-1030.00	30.00	0.55	0.24	0.55	-150.00	-980.00	350.00	0.00	-0.79	1.22
-290.00	-1020.00	90.00	1.22	-1.34	1.34	70.00	-840.00	-340.00	0.49	-0.30	0.61	-130.00	-1030.00	40.00	0.49	0.18	0.55	-150.00	-970.00	350.00	0.00	-0.85	1.04
-290.00	-1030.00	90.00	1.34	-1.34	1.40	70.00	-840.00	-340.00	0.49	-0.30	0.61	-130.00	-1030.00	30.00	0.49	0.18	0.79	-150.00	-970.00	350.00	0.00	-0.79	0.91
-290.00	-1020.00	90.00	1.22	-1.34	1.52	80.00	-840.00	-340.00	0.37	-0.24	0.49	-130.00	-1030.00	30.00	0.55	0.12	0.73	-150.00	-970.00	350.00	-0.06	-0.79	0.73
-300.00	-1030.00	100.00	1.16	-1.34	1.46	70.00	-840.00	-330.00	0.37	-0.18	0.49	-130.00	-1030.00	30.00	0.37	-0.12	0.67	-150.00	-970.00	350.00	-0.06	-0.85	0.67
-290.00	-1020.00	90.00	1.28	-1.52	1.34	70.00	-840.00	-330.00	0.37	-0.24	0.55	-130.00	-1020.00	30.00	0.43	-0.24	0.61	-150.00	-970.00	350.00	-0.12	-0.73	0.91
-290.00	-1020.00	90.00	1.22	-1.46	1.28	70.00	-840.00	-330.00	0.30	-0.24	0.43	-130.00	-1030.00	30.00	0.43	-0.24	0.43	-160.00	-970.00	350.00	0.00	-0.55	0.91
-290.00	-1020.00	90.00	1.10	-1.22	1.22	70.00	-830.00	-330.00	0.24	-0.18	0.49	-130.00	-1030.00	30.00	0.37	-0.12	0.18	-150.00	-970.00	350.00	0.00	-0.43	0.98
-290.00	-1020.00	90.00	0.98	-0.79	0.98	70.00	-840.00	-340.00	0.24	-0.12	0.49	-130.00	-1030.00	30.00	0.43	-0.18	0.12	-150.00	-970.00	350.00	-0.06	-0.37	1.04
-300.00	-1020.00	90.00	1.04	-0.79	1.10	70.00	-840.00	-340.00	0.24	-0.18	0.61	-130.00	-1030.00	30.00	0.43	-0.18	0.18	-150.00	-970.00	350.00	-0.18	-0.43	0.98
-290.00	-1020.00	100.00	1.04	-0.79	1.10	80.00	-840.00	-340.00	0.24	-0.18	0.67	-130.00	-1030.00	30.00	0.49	-0.12	0.24	-150.00	-970.00	350.00	-0.24	-0.43	0.79
-290.00	-1020.00	100.00	1.16	-0.79	1.28	70.00	-840.00	-330.00	0.43	-0.18	0.73	-130.00	-1030.00	30.00	0.61	-0.18	0.24	-150.00	-980.00	340.00	-0.24	-0.55	0.73
-290.00	-1020.00	90.00	1.10	-0.79	1.16	80.00	-840.00	-330.00	0.37	-0.12	0.73	-130.00	-1030.00	30.00	0.55	-0.06	0.30	-150.00	-970.00	350.00	-0.37	-0.55	0.61
-290.00	-1020.00	90.00	1.10	-0.79	1.16	80.00	-840.00	-330.00	0.24	-0.06	0.67	-130.00	-1030.00	30.00	0.61	0.00	0.37	-150.00	-980.00	350.00	-0.49	-0.61	0.61
-290.00	-1030.00	90.00	1.77	-1.22	0.61	70.00	-840.00	-340.00	0.24	0.00	0.61	-130.00	-1030.00	30.00	0.61	-0.06	0.12	-150.00	-970.00	350.00	-0.43	-1.16	0.73
-290.00	-1020.00	90.00	1.77	-1.22	0.61	70.00	-840.00	-330.00	0.30	0.06	0.55	-130.00	-1030.00	30.00	0.43	-0.06	0.06	-150.00	-970.00	350.00	-0.43	-1.16	0.73
-290.00	-1020.00	90.00	2.26	-1.10	0.55	70.00	-840.00	-330.00	0.18	0.06	0.43	-130.00	-1030.00	30.00	0.37	-0.12	0.06	-150.00	-970.00	350.00	-0.43	-1.16	0.61
-290.00	-1020.00	90.00	6.22	1.95	7.50	70.00	-840.00	-340.00	0.06	0.12	0.49	-130.00	-1030.00	30.00	0.18	-0.18	-0.06	-150.00	-970.00	360.00	-0.43	-1.16	0.61
-290.00	-1020.00	100.00	6.22	1.95	7.50	70.00	-840.00	-330.00	0.00	0.12	0.43	-130.00	-1030.00	30.00	0.30	-0.12	0.00	-150.00	-970.00	350.00	-0.24	-1.16	0.67
-290.00	-1020.00	100.00	7.44	3.05	10.30	80.00	-840.00	-330.00	0.00	0.18	0.37	-130.00	-1030.00	30.00	0.06	-0.43	0.12	-150.00	-970.00	350.00	-0.24	-1.16	0.67
-300.00	-1020.00	90.00	8.72	7.87	13.54	70.00	-850.00	-330.00	0.12	0.24	0.49	-130.00	-1030.00	40.00	0.06	-0.43	0.12	-150.00	-970.00	360.00	-0.30	-1.22	0.55
-290.00	-1030.00	100.00	8.72	7.87	13.54	70.00	-840.00	-330.00	0.06	0.37	0.49	-130.00	-1020.00	30.00	0.06	-0.61	0.18	-150.00	-970.00	350.00	-0.85	-1.83	0.12
-290.00	-1030.00	100.00	9.51	12.20	14.57	70.00	-840.00	-330.00	0.06	0.30	0.61	-130.00	-1030.00	30.00	0.18	-0.73	0.12	-150.00	-970.00	350.00	-0.85	-1.83	0.12
-290.00	-1060.00	110.00	9.51	12.20	14.57	70.00	-840.00	-330.00	0.06	0.43	0.61	-130.00	-1030.00	30.00	0.18	-0.73	0.12	-150.00	-970.00	350.00	-1.34	-2.26	-0.18
-300.00	-1080.00	140.00	12.68	22.62	15.12	70.00	-840.00	-330.00	0.00	0.55	0.61	-120.00	-1030.00	30.00	0.24	-0.79	0.00	-150.00	-970.00	350.00	-1.71	-2.80	-0.37
-270.00	-1070.00	160.00	14.57	26.46	15.61	70.00	-840.00	-330.00	0.06	0.67	0.61	-130.00	-1030.00	40.00	0.37	-1.16	-0.24	-160.00	-970.00	350.00	-2.01	-3.41	-0.55
-270.00	-1070.00	160.00	14.57	26.46	15.61	80.00	-840.00	-340.00	0.12	0.73	0.43	-130.00	-1030.00	40.00	0.37	-1.16	-0.24	-160.00	-970.00	350.00	-2.26	-4.21	-0.61
-280.00	-1070.00	200.00	16.95	24.15	16.40	80.00	-840.00	-330.00	0.30	0.91	0.30	-130.00	-1030.00	30.00	0.12	-1.40	-0.43	-150.00	-970.00	350.00	-2.68	-5.30	-0.98
-290.00	-1070.00	220.00	16.95	24.15	16.40	70.00	-840.00	-330.00	0.43	0.91	0.12	-130.00	-1020.00	30.00	-0.12	-1.77	-0.43	-160.00	-970.00	350.00	-2.93	-6.77	-1.10
-290.00	-1070.00	220.00	17.80	21.77	14.33	70.00	-840.00	-340.00	0.49	1.04	0.12	-130.00	-1020.00	30.00	-1.46	-4.51	-0.73	-160.00	-970.00	360.00	-3.29	-8.54	-1.16
-280.00	-1050.00	190.00	17.80	21.77	14.33	70.00	-840.00	-330.00	0.37	1.52	0.18	-130.00	-1030.00	30.00	-1.46	-4.51	-0.73	-160.00	-970.00	350.00	-3.90	-10.18	-0.98
-280.00	-1050.00	190.00	16.22	25.67	10.37	80.00	-840.00	-330.00	0.06	2.01	0.37	-130.00	-1030.00	30.00	-1.52	-6.65	-1.22	-160.00	-980.00	350.00	-4.15	-11.59	-0.79
-330.00	-1040.00	130.00	16.22	25.67	10.37	70.00	-840.00	-330.00	-0.06	2.56	0.73	-130.00	-1030.00	30.00	-1.65	-12.56	-1.83	-160.00	-980.00	330.00	-3.96	-12.87	-0.61
-330.00	-1040.00	130.00	15.61	29.21	9.88	70.00	-840.00	-330.00	-0.79	3.78	1.52	-130.00	-1030.00	30.00	-0.79	-18.60	-3.05	-170.00	-980.00	320.00	-2.68	-16.40	2.07
-350.00	-1010.00	180.00	16.77	32.62	10.06	70.00	-840.00	-330.00	-1.34	5.43	3.11	-130.00	-1030.00	30.00	0.30	-21.59	-3.66	-160.00	-980.00	330.00	-2.68	-16.40	2.07
-350.00	-1010.00	180.00	21.22	53.41	1.83	70.00	-850.00	-330.00	-2.38	7.07	5.24	-130.00	-1030.00	30.00	0.30	-21.59	-3.66	-150.00	-970.00	340.00	3.05	-10.30	4.57
