LLACx	LLACy	LLACz	LLGYx	LLGYy	LLGYz	LMACx	LMACy	LMACz	LMGYx	LMGYy	LMGYz	RLACx	RLACy	RLACz	RLGYx	RLGYy	RLGYz	RMACx	RMACy	RMACz	RMGYx	RMGYy	RMGYz
0.00	-1050.00	40.00	-3.60	-3.54	1.34	140.00	-930.00	20.00	-3.48	-0.12	0.67	-250.00	-1010.00	-30.00	-7.13	0.91	1.83	-100.00	-1020.00	70.00	-6.46	0.73	0.98
130.00	-1030.00	10.00	-0.67	-1.28	0.00	230.00	-890.00	-30.00	-1.16	-0.98	-0.43	-250.00	-1020.00	-40.00	-0.55	0.00	-1.16	-210.00	-1010.00	-100.00	-1.22	-0.37	-1.40
140.00	-1030.00	10.00	-0.55	-1.10	0.06	230.00	-890.00	-20.00	-1.04	-0.98	-0.37	-400.00	-940.00	-220.00	-0.55	-0.06	-1.04	-210.00	-1010.00	-100.00	-1.16	-0.49	-1.34
140.00	-1030.00	10.00	-0.49	-1.22	0.06	230.00	-890.00	-30.00	-1.22	-0.98	-0.37	-390.00	-940.00	-210.00	-0.55	0.12	-0.98	-200.00	-1010.00	-100.00	-1.10	-0.55	-1.28
130.00	-1030.00	10.00	-0.55	-1.28	0.06	230.00	-890.00	-20.00	-1.22	-1.04	-0.30	-400.00	-940.00	-220.00	-0.55	0.24	-0.98	-200.00	-1010.00	-90.00	-1.10	-0.43	-1.16
140.00	-1030.00	10.00	-0.55	-1.34	0.06	230.00	-890.00	-20.00	-1.16	-0.91	-0.30	-390.00	-940.00	-210.00	-0.61	0.12	-1.04	-200.00	-1010.00	-100.00	-0.98	-0.43	-0.98
140.00	-1020.00	10.00	-0.37	-1.34	-0.06	230.00	-890.00	-20.00	-1.22	-1.04	-0.43	-390.00	-940.00	-210.00	-0.61	0.12	-1.04	-200.00	-1010.00	-90.00	-0.85	-0.43	-0.79
140.00	-1030.00	10.00	-0.43	-1.40	-0.18	230.00	-890.00	-20.00	-1.28	-1.28	-0.49	-390.00	-940.00	-210.00	-0.67	0.18	-1.10	-200.00	-1010.00	-100.00	-0.85	-0.37	-0.85
140.00	-1020.00	10.00	-0.49	-1.52	-0.30	230.00	-890.00	-20.00	-1.22	-1.46	-0.49	-400.00	-940.00	-200.00	-0.67	0.18	-1.10	-200.00	-1000.00	-90.00	-0.91	-0.43	-0.79
140.00	-1020.00	10.00	-0.49	-1.59	-0.37	230.00	-890.00	-20.00	-1.34	-1.46	-0.73	-390.00	-940.00	-210.00	-0.85	0.18	-1.22	-200.00	-1010.00	-100.00	-0.91	-0.49	-0.98
140.00	-1030.00	10.00	-0.55	-1.65	-0.61	230.00	-890.00	-20.00	-1.59	-1.71	-0.73	-390.00	-940.00	-210.00	-0.98	0.24	-1.28	-200.00	-1000.00	-90.00	-0.98	-0.49	-0.98
140.00	-1020.00	10.00	-0.61	-1.77	-0.67	240.00	-890.00	-20.00	-1.89	-1.89	-0.85	-390.00	-940.00	-210.00	-0.98	0.24	-1.28	-200.00	-1000.00	-90.00	-1.10	-0.55	-1.04
140.00	-1020.00	10.00	-0.85	-1.52	-0.98	240.00	-890.00	-30.00	-1.95	-2.32	-1.10	-390.00	-930.00	-210.00	-1.10	0.43	-1.28	-200.00	-1000.00	-90.00	-1.22	-0.55	-1.22
140.00	-1020.00	10.00	-1.22	-1.28	-1.40	230.00	-890.00	-20.00	-2.26	-2.56	-1.22	-390.00	-940.00	-210.00	-1.28	0.55	-1.40	-200.00	-1000.00	-90.00	-1.10	-0.55	-1.22
140.00	-1020.00	10.00	-1.65	-0.49	-1.59	230.00	-890.00	-20.00	-2.87	-1.65	-1.71	-390.00	-940.00	-200.00	-1.34	0.49	-1.40	-200.00	-1000.00	-90.00	-1.10	-0.67	-1.28
140.00	-1020.00	20.00	-1.40	-0.91	-1.59	230.00	-890.00	-20.00	-2.87	-1.65	-1.71	-390.00	-940.00	-210.00	-1.40	0.37	-1.34	-200.00	-1000.00	-90.00	-1.34	-0.67	-1.40
140.00	-1020.00	20.00	-1.40	-0.91	-1.59	230.00	-890.00	-10.00	-2.87	-1.65	-1.71	-390.00	-940.00	-210.00	-1.65	0.67	-1.34	-200.00	-1000.00	-90.00	-1.40	-0.67	-1.59
140.00	-1020.00	20.00	-1.22	-1.34	-1.52	230.00	-900.00	-20.00	-2.01	-1.34	-2.13	-400.00	-930.00	-210.00	-1.77	0.67	-1.40	-200.00	-1000.00	-90.00	-1.52	-0.43	-1.59
130.00	-1020.00	20.00	-0.85	-2.01	-1.40	230.00	-890.00	-10.00	-1.59	-1.52	-1.71	-400.00	-930.00	-210.00	-1.65	0.55	-1.46	-200.00	-1000.00	-90.00	-2.38	-0.67	-2.80
140.00	-1020.00	20.00	-0.85	-2.01	-1.40	230.00	-890.00	-20.00	-1.59	-1.52	-1.71	-390.00	-930.00	-210.00	-1.65	0.43	-1.59	-200.00	-1000.00	-90.00	-2.38	-0.67	-2.80
130.00	-1020.00	20.00	-0.79	-2.26	-1.28	230.00	-890.00	-30.00	-0.98	-1.59	-1.52	-400.00	-930.00	-200.00	-1.59	0.30	-1.71	-200.00	-1000.00	-90.00	-2.38	-0.67	-2.80
